object name,library name,text,rodata,data,bss,code,flash,ram
sp_dec.cpp.obj,lib\libaudio_core.a,332,0,0,0,332,332,0
sp_enc.cpp.obj,lib\libaudio_core.a,248,0,0,0,248,248,0
spreproc.cpp.obj,lib\libaudio_core.a,178,0,0,0,178,178,0
spstproc.cpp.obj,lib\libaudio_core.a,260,0,0,0,260,260,0
sqrt_l.cpp.obj,lib\libaudio_core.a,148,0,0,0,148,148,0
sqrt_l_tbl.cpp.obj,lib\libaudio_core.a,0,100,0,0,100,100,0
stream.c.obj,lib\libaudio_core.a,84,0,0,0,84,84,0
sub.cpp.obj,lib\libaudio_core.a,40,0,0,0,40,40,0
syn_filt.c.obj,lib\libaudio_core.a,410,0,0,0,410,410,0
syn_filt.cpp.obj,lib\libaudio_core.a,536,0,0,0,536,536,0
Syn_filt_32_neon.s.obj,lib\libaudio_core.a,244,0,0,0,244,244,0
syn_filt_neon.s.obj,lib\libaudio_core.a,188,0,0,0,188,188,0
synthesis_amr_wb.cpp.obj,lib\libaudio_core.a,1206,32,0,0,1238,1238,0
ton_stab.cpp.obj,lib\libaudio_core.a,282,0,0,0,282,282,0
updt_tar.c.obj,lib\libaudio_core.a,68,0,0,0,68,68,0
util.c.obj,lib\libaudio_core.a,70,0,0,0,70,70,0
vad1.cpp.obj,lib\libaudio_core.a,3286,0,0,0,3286,3286,0
voAMRWBEnc.c.obj,lib\libaudio_core.a,7312,124,0,0,7436,7436,0
voice_factor.cpp.obj,lib\libaudio_core.a,378,0,0,0,378,378,0
voicefac.c.obj,lib\libaudio_core.a,318,0,0,0,318,318,0
wb_syn_filt.cpp.obj,lib\libaudio_core.a,982,0,0,0,982,982,0
wb_vad.c.obj,lib\libaudio_core.a,2516,0,0,0,2516,2516,0
weight_a.c.obj,lib\libaudio_core.a,80,0,0,0,80,80,0
weight_a.cpp.obj,lib\libaudio_core.a,42,0,0,0,42,42,0
weight_amrwb_lpc.cpp.obj,lib\libaudio_core.a,72,0,0,0,72,72,0
window_tab.cpp.obj,lib\libaudio_core.a,0,1440,0,0,1440,1440,0
wmf_to_ets.cpp.obj,lib\libaudio_core.a,108,0,0,0,108,108,0
wrapper.c.obj,lib\libaudio_core.a,200,0,0,0,200,200,0
wrapper.cpp.obj,lib\libaudio_core.a,468,8,0,0,476,476,0
audio_decoder.c.obj,lib\libaudio_media.a,202,0,0,0,202,202,0
audio_encoder.c.obj,lib\libaudio_media.a,156,0,0,0,156,156,0
block_device.c.obj,lib\libbdev.a,44,0,0,0,44,44,0
partition_block_device.c.obj,lib\libbdev.a,184,0,0,0,184,184,0
flash_block_device_v2.c.obj,lib\libbdev_core.a,2914,20,0,0,2934,2934,0
quec_boot_pin_power_domain.c.obj,lib\libboot_ex_spi6nor.a,294,29,0,0,323,323,0
quec_spi6_ext_norflash_cfg.c.obj,lib\libboot_ex_spi6nor.a,1028,285,162,6,1313,1475,168
crypto.c.obj,lib\libcalclib.a,74,0,0,0,74,74,0
sha256_mbedtls.c.obj,lib\libcalclib.a,70,0,0,0,70,70,0
simage.c.obj,lib\libcalclib.a,1122,0,0,0,1122,1122,0
simage_mbedtls.c.obj,lib\libcalclib.a,644,8,0,0,652,652,0
sm3.c.obj,lib\libcalclib.a,796,0,0,352,796,796,352
crc32.c.obj,lib\libcalclib_crc.a,252,1280,0,0,1532,1532,0
cfw_chset.c.obj,lib\libcfw.a,982,0,0,0,982,982,0
cfw_dispatch.c.obj,lib\libcfw.a,828,32,0,4,860,860,4
cfw_event_names.c.obj,lib\libcfw.a,8,1,0,0,9,9,0
cfw_general.c.obj,lib\libcfw.a,76,12,0,0,88,88,0
tm_time.c.obj,lib\libcfw.a,250,0,0,0,250,250,0
cfw_aom_sche.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,7222,4698,1,736,11920,11921,737
cfw_aom_util.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,1300,0,0,1148,1300,1300,1148
cfw_bal_app.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,64,0,0,8,64,64,8
cfw_bal_init.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,1830,41,2,12,1871,1873,14
cfw_cc_main.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,12194,34,0,87,12228,12228,87
cfw_cc_tools.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,19602,75,0,10,19677,19677,10
cfw_cfg_cm.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,924,13,0,0,937,937,0
cfw_cfg_general.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,1564,66,4,0,1630,1634,4
cfw_cfg_init.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,96,0,0,0,96,96,0
cfw_cfg_main.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,250,5094,42,8,5344,5386,50
cfw_cfg_nw.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,2012,13,0,16,2025,2025,16
cfw_cfg_pbk.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,80,0,2,0,80,82,2
cfw_cfg_sim.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,388,4,0,384,392,392,384
cfw_cfg_sms.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,2712,46,0,72,2758,2758,72
cfw_emod_loct.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,1658,90,0,0,1748,1748,0
cfw_emod_tsm_api.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,544,53,0,0,597,597,0
cfw_emod_tsm_data_parse.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,1774,0,0,0,1774,1774,0
cfw_emod_tsm_proc.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,1360,0,0,0,1360,1360,0
cfw_gprs_main.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,27090,274,68,5057,27364,27432,5125
cfw_gprs_tool.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,3286,0,0,0,3286,3286,0
cfw_ims_main.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,16486,175,10,427,16661,16671,437
cfw_lgw_main.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,1472,68,0,0,1540,1540,0
cfw_md5.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,2000,0,64,0,2000,2064,64
cfw_nv.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,3302,262,0,2184,3564,3564,2184
cfw_nw_main.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,23822,744,5,82,24566,24571,87
cfw_nw_tool.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,214,0,0,0,214,214,0
cfw_psm.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,2016,15,4,1734,2031,2035,1738
cfw_rpc_ap.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,1280,0,0,4,1280,1280,4
cfw_shell_main.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,5208,195,3,113,5403,5406,116
cfw_sim.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,4466,5437,76,0,9903,9979,76
cfw_sim_boot_api.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,18306,645,3268,11,18951,22219,3279
cfw_sim_boot_pro.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,11838,131,18,575,11969,11987,593
cfw_sim_chv_api.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,2242,130,12,0,2372,2384,12
cfw_sim_chv_pro.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,3068,0,0,0,3068,3068,0
cfw_sim_mis_api.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,3504,487,0,45,3991,3991,45
cfw_sim_mis_pro.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,10830,69,0,5,10899,10899,5
cfw_sim_pbk_api.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,612,128,0,0,740,740,0
cfw_sim_pbk_pro.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,3460,484,0,0,3944,3944,0
cfw_sim_sat.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,18206,36,6,138,18242,18248,144
cfw_sim_sat_api.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,2196,42,0,8,2238,2238,8
cfw_sim_sat_pro.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,2284,0,1,0,2284,2285,1
cfw_sim_sms_api.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,2516,310,0,0,2826,2826,0
cfw_sim_sms_pro.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,9912,11,0,8,9923,9923,8
cfw_sms_db.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,1518,41,4,0,1559,1563,4
cfw_sms_main.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,11984,1342,1,4,13326,13327,5
cfw_sms_mmi.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,2510,142,0,8,2652,2652,8
cfw_sms_tool.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,13474,165,0,0,13639,13639,0
cfw_ss_main.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,16436,12271,0,8,28707,28707,8
cfw_ss_tools.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,68,31,0,0,99,99,0
cfw_task.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,512,9,0,14,521,521,14
cfw_usim_pro.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,2962,5,0,0,2967,2967,0
cfwadpcsm.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,1558,1076,0,5515,2634,2634,5515
cfwadpcsm_cc.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,14910,9773,0,153,24683,24683,153
cfwadpcsm_nw.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,7370,2793,0,21,10163,10163,21
cfwadpcsm_sms.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,2132,726,0,3,2858,2858,3
cfwadpcsm_ss.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,4094,1175,3,0,5269,5272,3
sms_dm_local.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,38,0,0,0,38,38,0
sms_dm_nv.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,1320,14,0,14,1334,1334,14
sprd_ce.c.obj,lib\libcrypto.a,3874,226,0,20,4100,4100,20
sprd_crypto.c.obj,lib\libcrypto.a,588,283,0,80,871,871,80
sprd_ecc_core.c.obj,lib\libcrypto.a,5046,0,0,0,5046,5046,0
sprd_ecc_pka.c.obj,lib\libcrypto.a,424,0,0,0,424,424,0
sprd_pal_plat.c.obj,lib\libcrypto.a,36,0,0,0,36,36,0
sprd_pka.c.obj,lib\libcrypto.a,308,0,0,0,308,308,0
sprd_queue.c.obj,lib\libcrypto.a,164,122,0,0,286,286,0
sprd_sm2_core.c.obj,lib\libcrypto.a,5224,0,0,0,5224,5224,0
sprd_utils.c.obj,lib\libcrypto.a,26,0,0,0,26,26,0
diag.c.obj,lib\libdiag.a,1072,0,0,4132,1072,1072,4132
diag_at.c.obj,lib\libdiag.a,336,0,0,0,336,336,0
diag_camera.c.obj,lib\libdiag.a,750,12,0,60,762,762,60
diag_charge.c.obj,lib\libdiag.a,274,0,0,0,274,274,0
diag_current_test.c.obj,lib\libdiag.a,200,0,0,4,200,200,4
diag_debug_readwrite.c.obj,lib\libdiag.a,502,0,0,2048,502,502,2048
diag_log.c.obj,lib\libdiag.a,44,0,0,0,44,44,0
diag_nvm.c.obj,lib\libdiag.a,1580,22,0,536,1602,1602,536
diag_runmode.c.obj,lib\libdiag.a,456,0,0,0,456,456,0
diag_swver.c.obj,lib\libdiag.a,160,154,0,0,314,314,0
diag_sys.c.obj,lib\libdiag.a,2102,0,0,0,2102,2102,0
layer1_diag.c.obj,lib\libdiag.a,388,0,0,0,388,388,0
drv_axidma_8850.c.obj,lib\libdriver.a,730,16,0,156,746,746,156
drv_camera.c.obj,lib\libdriver.a,1610,0,0,12,1610,1610,12
drv_debug_ifc_uart.c.obj,lib\libdriver.a,1796,36,0,4,1832,1832,4
drv_debug_port.c.obj,lib\libdriver.a,106,0,0,4,106,106,4
drv_debug_userial.c.obj,lib\libdriver.a,2862,148,696,0,3010,3706,696
drv_debughost.c.obj,lib\libdriver.a,1360,36,0,608,1396,1396,608
drv_efuse_8850.c.obj,lib\libdriver.a,276,0,0,0,276,276,0
drv_gpio_8850.c.obj,lib\libdriver.a,1396,16,0,244,1412,1412,244
drv_gpt_8850.c.obj,lib\libdriver.a,1334,16,0,396,1350,1350,396
drv_host_cmd.c.obj,lib\libdriver.a,532,0,0,0,532,532,0
drv_host_cmd_rw.c.obj,lib\libdriver.a,428,0,0,0,428,428,0
drv_i2c.c.obj,lib\libdriver.a,2044,337,0,84,2381,2381,84
drv_ifc.c.obj,lib\libdriver.a,760,272,36,5,1032,1068,41
drv_ifc_uart.c.obj,lib\libdriver.a,4402,322,8,1,4724,4732,9
drv_keypad.c.obj,lib\libdriver.a,530,0,0,12,530,530,12
drv_lcd.c.obj,lib\libdriver.a,2084,194,16,200,2278,2294,216
drv_lcd_st7789h2.c.obj,lib\libdriver.a,1452,40,32,0,1492,1524,32
drv_lcd_st7789v.c.obj,lib\libdriver.a,1448,414,32,0,1862,1894,32
drv_lcd_v2.c.obj,lib\libdriver.a,2596,0,0,64,2596,2596,64
drv_md_nvm.c.obj,lib\libdriver.a,980,27,0,24,1007,1007,24
drv_modem_log_buf.c.obj,lib\libdriver.a,246,27,0,0,273,273,0
drv_pmic_intr_8850.c.obj,lib\libdriver.a,688,0,0,292,688,688,292
drv_ps_path_md.c.obj,lib\libdriver.a,294,0,0,4532,294,294,4532
drv_pwrkey_2720.c.obj,lib\libdriver.a,272,0,0,16,272,272,16
drv_rng.c.obj,lib\libdriver.a,96,0,8,0,96,104,8
drv_rtc.c.obj,lib\libdriver.a,2632,92,0,72,2724,2724,72
drv_rtc.pb.c.obj,lib\libdriver.a,0,120,0,0,120,120,0
drv_rtc_8850.c.obj,lib\libdriver.a,640,0,0,0,640,640,0
drv_serial.c.obj,lib\libdriver.a,670,36,4,360,706,710,364
drv_spi_8850.c.obj,lib\libdriver.a,4024,259,0,449,4283,4283,449
drv_usb_8850.cpp.obj,lib\libdriver.a,1552,11,0,4,1563,1563,4
drv_wdt_uip8850.c.obj,lib\libdriver.a,414,14,0,16,428,428,16
f_serial.c.obj,lib\libdriver.a,990,68,8,0,1058,1066,8
udc.c.obj,lib\libdriver.a,412,0,0,512,412,412,512
udc_dwc.c.obj,lib\libdriver.a,7020,211,1,1760,7231,7232,1761
usb_composite_device.c.obj,lib\libdriver.a,2294,26,24,0,2320,2344,24
usb_platform_8850.c.obj,lib\libdriver.a,638,0,0,0,638,638,0
usb_serial.c.obj,lib\libdriver.a,3640,63,0,0,3703,3703,0
camera_bf20a6.c.obj,lib\libdriver_camera.a,1982,592,120,1,2574,2694,121
camera_bf30a2.c.obj,lib\libdriver_camera.a,1988,247,120,1,2235,2355,121
camera_gc0310.c.obj,lib\libdriver_camera.a,3054,1255,120,4,4309,4429,124
camera_gc032a.c.obj,lib\libdriver_camera.a,1970,689,120,1,2659,2779,121
image_sensor.c.obj,lib\libdriver_camera.a,1104,42,17,88,1146,1163,105
drv_adc_8850.c.obj,lib\libdriver_charge_adc.a,1712,0,23,10,1712,1735,33
drv_charger_8850.c.obj,lib\libdriver_charge_adc.a,3734,161,48,260,3895,3943,308
drv_lcd_cfg.c.obj,lib\libdriver_lcd.a,292,36,22,0,328,350,22
drv_lcd_gc9305.c.obj,lib\libdriver_lcd.a,1884,40,32,3,1924,1956,35
drv_lcd_st7567a.c.obj,lib\libdriver_lcd.a,680,447,0,0,1127,1127,0
drv_lcd_st7735s.c.obj,lib\libdriver_lcd.a,1544,40,32,0,1584,1616,32
drv_host_cmd_sys.c.obj,lib\libdrv_host.a,1476,0,0,0,1476,1476,0
drv_efuse.c.obj,lib\libefuse_secure.a,150,0,0,4,150,150,4
drv_secure_8850.c.obj,lib\libefuse_secure.a,820,0,2,0,820,822,2
fatfs_portable.c.obj,lib\libfatfs.a,538,686,0,24,1224,1224,24
fatfs_vfs.c.obj,lib\libfatfs.a,346,21,1,0,367,368,1
ff.c.obj,lib\libfatfs.a,6364,122,0,531,6486,6486,531
compress_sfile.c.obj,lib\libfs.a,496,10,0,0,506,506,0
sffs_vfs.c.obj,lib\libfs.a,1068,116,0,0,1184,1184,0
vfs.c.obj,lib\libfs.a,3934,22,192,136,3956,4148,328
partinfo.bin.S.obj,lib\libfs_partinfo.a,352,0,0,0,352,352,0
ql_fs_part_info.c.obj,lib\libfs_partinfo.a,16,0,0,0,16,16,0
fs_mount.c.obj,lib\libfsmount.a,1436,38,1,8,1474,1475,9
fupdate_app.c.obj,lib\libfupdate_core.a,1950,8,0,0,1958,1958,0
fupdate_common.c.obj,lib\libfupdate_core.a,1102,64,16,0,1166,1182,16
fupdate_security_app.c.obj,lib\libfupdate_security_app.a,4,0,0,0,4,4,0
fupdate_security_pack.c.obj,lib\libfupdate_security_app.a,168,16,0,1,184,184,1
hal_adi_bus.c.obj,lib\libhal.a,568,4,0,0,572,572,0
hal_blue_screen.c.obj,lib\libhal.a,172,16,94,0,188,282,94
hal_bscore.c.obj,lib\libhal.a,968,8,0,0,976,976,0
hal_chip.c.obj,lib\libhal.a,1930,29,712,0,1959,2671,712
hal_clock_init.c.obj,lib\libhal.a,1748,4,0,0,1752,1752,0
hal_cp_ctrl.c.obj,lib\libhal.a,1132,118,0,0,1250,1250,0
hal_efuse.c.obj,lib\libhal.a,288,0,0,0,288,288,0
hal_efuse_cache.c.obj,lib\libhal.a,1088,24,0,1244,1112,1112,1244
hal_gouda.c.obj,lib\libhal.a,2084,0,5,27,2084,2089,32
hal_hw_map.c.obj,lib\libhal.a,52,1576,0,0,1628,1628,0
hal_hwspinlock.c.obj,lib\libhal.a,166,0,0,0,166,166,0
hal_lzma.c.obj,lib\libhal.a,494,0,0,0,494,494,0
hal_pmu.c.obj,lib\libhal.a,8114,353,8,5,8467,8475,13
hal_sim.c.obj,lib\libhal.a,356,80,0,0,436,436,0
hal_iomux.c.obj,lib\libhal_prop.a,1120,1098,1076,1464,2218,3294,2540
hal_mmu.c.obj,lib\libhal_prop.a,896,32,0,0,928,928,0
hal_shmem_region.c.obj,lib\libhal_prop.a,1092,100,0,8,1192,1192,8
ql_hal_spi_flash_prop.c.obj,lib\libhal_prop.a,32,3,584,8,35,619,592
ids.c.obj,lib\libids_core.a,3558,665,0,92,4223,4223,92
cfl_base64.c.obj,lib\libimshttp.a,232,65,0,0,297,297,0
cfl_char.c.obj,lib\libimshttp.a,274,0,0,0,274,274,0
cfl_list.c.obj,lib\libimshttp.a,618,0,0,0,618,618,0
cfl_md5.c.obj,lib\libimshttp.a,2132,0,64,0,2132,2196,64
cfl_mem.c.obj,lib\libimshttp.a,66,0,0,0,66,66,0
cfl_string.c.obj,lib\libimshttp.a,92,0,0,0,92,92,0
cfl_time.c.obj,lib\libimshttp.a,784,112,0,0,896,896,0
cfl_timer.c.obj,lib\libimshttp.a,724,86,0,8,810,810,8
cfl_wchar.c.obj,lib\libimshttp.a,180,0,0,0,180,180,0
Cplus.c.obj,lib\libimshttp.a,20,0,8,0,20,28,8
Qf.c.obj,lib\libimshttp.a,0,64,0,0,64,64,0
Qhsm.c.obj,lib\libimshttp.a,250,0,0,8,250,250,8
QhsmTran.c.obj,lib\libimshttp.a,420,0,0,0,420,420,0
http_api.c.obj,lib\libimshttp_core.a,976,0,0,0,976,976,0
http_auth.c.obj,lib\libimshttp_core.a,6516,392,0,4,6908,6908,4
http_cache.c.obj,lib\libimshttp_core.a,320,49,0,0,369,369,0
http_cache_api.c.obj,lib\libimshttp_core.a,3552,84,0,0,3636,3636,0
http_chunk.c.obj,lib\libimshttp_core.a,2928,49,0,0,2977,2977,0
http_cookie_api.c.obj,lib\libimshttp_core.a,6606,168,0,0,6774,6774,0
http_date_parser.c.obj,lib\libimshttp_core.a,856,642,152,0,1498,1650,152
http_event.c.obj,lib\libimshttp_core.a,204,0,0,0,204,204,0
http_header.c.obj,lib\libimshttp_core.a,1500,143,0,0,1643,1643,0
http_hsm.c.obj,lib\libimshttp_core.a,23992,2478,0,1,26470,26470,1
http_request.c.obj,lib\libimshttp_core.a,11350,193,4,4,11543,11547,8
http_response.c.obj,lib\libimshttp_core.a,5354,641,0,0,5995,5995,0
http_serialize.c.obj,lib\libimshttp_core.a,3942,0,0,0,3942,3942,0
http_session.c.obj,lib\libimshttp_core.a,404,292,0,8,696,696,8
http_signal.c.obj,lib\libimshttp_core.a,2918,24,0,4,2942,2942,4
http_util.c.obj,lib\libimshttp_core.a,1640,314,0,8,1954,1954,8
netmgr_api.c.obj,lib\libimshttp_core.a,868,60,0,0,928,928,0
netmgr_host.c.obj,lib\libimshttp_core.a,596,61,0,0,657,657,0
netmgr_instance.c.obj,lib\libimshttp_core.a,3360,91,0,888,3451,3451,888
netmgr_request.c.obj,lib\libimshttp_core.a,362,64,0,0,426,426,0
netmgr_url.c.obj,lib\libimshttp_core.a,1408,80,0,0,1488,1488,0
nettrans_api.c.obj,lib\libimshttp_core.a,1832,103,0,0,1935,1935,0
nettrans_connection.c.obj,lib\libimshttp_core.a,840,71,0,0,911,911,0
nettrans_msg.c.obj,lib\libimshttp_core.a,2528,182,0,0,2710,2710,0
nettrans_sock.c.obj,lib\libimshttp_core.a,3052,247,0,0,3299,3299,0
aes_core.c.obj,lib\libipsec_core.a,3090,10280,0,0,13370,13370,0
bf_enc.c.obj,lib\libipsec_core.a,2610,0,0,0,2610,2610,0
bf_skey.c.obj,lib\libipsec_core.a,176,4168,0,0,4344,4344,0
callbacks.c.obj,lib\libipsec_core.a,72,78,0,8,150,150,8
classify_sp.c.obj,lib\libipsec_core.a,1576,61,0,174,1637,1637,174
crypt_api.c.obj,lib\libipsec_core.a,1122,0,200,0,1122,1322,200
crypto.c.obj,lib\libipsec_core.a,1738,997,0,0,2735,2735,0
des_enc.c.obj,lib\libipsec_core.a,10124,2048,0,0,12172,12172,0
des_skey.c.obj,lib\libipsec_core.a,480,2064,0,4,2544,2544,4
iniche.c.obj,lib\libipsec_core.a,136,106,0,0,242,242,0
iniche_intf.c.obj,lib\libipsec_core.a,544,599,4,0,1143,1147,4
ipcksum.c.obj,lib\libipsec_core.a,390,0,0,0,390,390,0
ipsec.c.obj,lib\libipsec_core.a,4604,416,0,0,5020,5020,0
ipsec_api.c.obj,lib\libipsec_core.a,376,71,0,0,447,447,0
ipsec_id.c.obj,lib\libipsec_core.a,980,247,0,0,1227,1227,0
ipsecip6.c.obj,lib\libipsec_core.a,368,0,0,0,368,368,0
ipsecmgmt.c.obj,lib\libipsec_core.a,76,88,0,8,164,164,8
ipsecmisc.c.obj,lib\libipsec_core.a,28,0,0,0,28,28,0
ipsecsession.c.obj,lib\libipsec_core.a,1046,78,0,8288,1124,1124,8288
md5.c.obj,lib\libipsec_core.a,2032,0,64,0,2032,2096,64
mgmt.c.obj,lib\libipsec_core.a,1588,132,0,194,1720,1720,194
mgmtapi.c.obj,lib\libipsec_core.a,1790,846,0,0,2636,2636,0
os_iniche.c.obj,lib\libipsec_core.a,130,26,4,0,156,160,4
packet.c.obj,lib\libipsec_core.a,1210,578,0,36,1788,1788,36
pkt_iniche.c.obj,lib\libipsec_core.a,1746,0,0,0,1746,1746,0
process.c.obj,lib\libipsec_core.a,1350,312,0,572,1662,1662,572
replay.c.obj,lib\libipsec_core.a,112,0,4,0,112,116,4
route.c.obj,lib\libipsec_core.a,28,37,0,0,65,65,0
sha1_new.c.obj,lib\libipsec_core.a,760,0,0,0,760,760,0
sha2.c.obj,lib\libipsec_core.a,2720,1056,0,0,3776,3776,0
spd.c.obj,lib\libipsec_core.a,1286,160,32,2380,1446,1478,2412
sync_api.c.obj,lib\libipsec_core.a,756,697,0,0,1453,1453,0
timer.c.obj,lib\libipsec_core.a,100,0,0,4,100,100,4
util.c.obj,lib\libipsec_core.a,384,0,0,134,384,384,134
cJSON.c.obj,lib\libjson.a,4154,28,12,8,4182,4194,20
osi_boot.c.obj,lib\libkernel.a,3498,13,0,12897,3511,3511,12897
osi_chip.c.obj,lib\libkernel.a,560,11,0,16,571,571,16
osi_clock.c.obj,lib\libkernel.a,690,0,0,40,690,690,40
osi_cxxabi.cpp.obj,lib\libkernel.a,44,0,0,0,44,44,0
osi_idle.c.obj,lib\libkernel.a,8,0,0,0,8,8,0
osi_sleep.c.obj,lib\libkernel.a,3834,172,0,28748,4006,4006,28748
osi_sysnv.c.obj,lib\libkernel.a,1016,16,28,28,1032,1060,56
osi_sysnv.pb.c.obj,lib\libkernel.a,0,260,0,0,260,260,0
osi_time.c.obj,lib\libkernel.a,1422,12,0,24,1434,1434,24
sci_osi.c.obj,lib\libkernel.a,304,0,0,0,304,304,0
panel_gc9305.c.obj,lib\liblcdpanel.a,1150,55,0,0,1205,1205,0
panel_gc9306.c.obj,lib\liblcdpanel.a,1150,55,0,0,1205,1205,0
def.c.obj,lib\liblwip.a,66,0,0,0,66,66,0
dhcp.c.obj,lib\liblwip.a,6174,721,0,63,6895,6895,63
dns.c.obj,lib\liblwip.a,7598,699,0,3139,8297,8297,3139
err.c.obj,lib\liblwip.a,60,445,0,0,505,505,0
icmp.c.obj,lib\liblwip.a,808,192,0,0,1000,1000,0
icmp6.c.obj,lib\liblwip.a,816,169,0,0,985,985,0
if_api.c.obj,lib\liblwip.a,4,0,0,0,4,4,0
inet_chksum.c.obj,lib\liblwip.a,442,0,0,0,442,442,0
init.c.obj,lib\liblwip.a,38,0,0,0,38,38,0
ip.c.obj,lib\liblwip.a,90,24,0,68,114,114,68
ip4.c.obj,lib\liblwip.a,1712,103,0,10,1815,1815,10
ip4_addr.c.obj,lib\liblwip.a,638,99,0,16,737,737,16
ip4_frag.c.obj,lib\liblwip.a,2456,446,0,7,2902,2902,7
ip4_nat.c.obj,lib\liblwip.a,4480,136,6,32,4616,4622,38
ip6.c.obj,lib\liblwip.a,3780,92,0,0,3872,3872,0
ip6_addr.c.obj,lib\liblwip.a,836,32,0,40,868,868,40
ip6_frag.c.obj,lib\liblwip.a,2708,311,0,11,3019,3019,11
mem.c.obj,lib\liblwip.a,140,114,0,0,254,254,0
memp.c.obj,lib\liblwip.a,230,565,0,0,795,795,0
mld6.c.obj,lib\liblwip.a,1368,0,0,1,1368,1368,1
nd6.c.obj,lib\liblwip.a,7368,91,8,2276,7459,7467,2284
netdb.c.obj,lib\liblwip.a,1130,0,0,317,1130,1130,317
netif.c.obj,lib\liblwip.a,3094,799,0,445,3893,3893,445
pbuf.c.obj,lib\liblwip.a,2420,911,0,1,3331,3331,1
raw.c.obj,lib\liblwip.a,1968,234,0,4,2202,2202,4
sockets.c.obj,lib\liblwip.a,23808,3617,12,724,27425,27437,736
tcp.c.obj,lib\liblwip.a,8972,2199,6,24,11171,11177,30
tcp_in.c.obj,lib\liblwip.a,9124,917,0,58,10041,10041,58
tcp_out.c.obj,lib\liblwip.a,7410,1860,0,0,9270,9270,0
tcpip.c.obj,lib\liblwip.a,460,208,0,8,668,668,8
timeouts.c.obj,lib\liblwip.a,196,186,0,4,382,382,4
udp.c.obj,lib\liblwip.a,3932,710,2,4,4642,4644,6
lz4.c.obj,lib\liblz4.a,3528,64,0,0,3592,3592,0
lz4lite.c.obj,lib\liblz4.a,162,0,0,0,162,162,0
mal_cfw.c.obj,lib\libmal.a,316,0,0,0,316,316,0
mal_engine.c.obj,lib\libmal.a,340,41,0,4,381,381,4
mal_sms.c.obj,lib\libmal.a,632,0,0,4,632,632,4
base64_porting.c.obj,lib\libmatrix_ssl_core.a,208,0,0,0,208,208,0
hmac.c.obj,lib\libmatrix_ssl_core.a,856,0,0,0,856,856,0
